-116, -39, 605
-117, -12, 559
-124, -23, 706
-124, -27, 920
-54, 0, 1013
18, 29, 1008
18, 29, 1008
2, 16, 1105
-22, 1, 1248
110, 39, 1449
110, 39, 1449
-,-,-
256, 90, 1210
270, 89, 1317
281, 91, 1396
281, 91, 1396
292, 124, 1520
309, 120, 1687
345, 136, 1850
362, 194, 1929
435, 182, 1901
460, 141, 1822
409, 128, 1647
409, 128, 1647
330, 70, 1492
258, 47, 1353
141, 11, 1249
117, 13, 1169
144, 32, 1128
144, 32, 1128
175, 31, 1120
190, 52, 1075
116, 65, 932
17, 30, 800
17, 30, 800
-6, -9, 703
111, -27, 646
204, 24, 626
204, 24, 626
193, 28, 632
103, 38, 554
-1, 20, 444
-1, 20, 444
-35, -10, 362
-28, -7, 311
-49, 8, 320
-49, 8, 320
-91, 10, 346
-126, -1, 353
-136, -23, 330
-132, -19, 279
-137, -27, 241
-137, -27, 241
-160, -26, 226
-179, -14, 313
-160, 9, 430
-108, -1, 489
-55, -22, 507
-41, -22, 567
-41, -26, 567
-78, -21, 636
-93, -26, 605
-76, -56, 599
-61, -52, 818
-61, -52, 818
-86, -53, 926
-63, -35, 755
-1, -47, 611
-7, -13, 795
-7, -13, 795
-29, 22, 1062
-47, 30, 1041
30, -1, 888
26, -3, 996
26, -3, 996
6, 15, 1249
56, 72, 1393
205, 56, 1354
205, 56, 1354
253, 101, 1332
-,-,-
89, 37, 1657
80, 18, 1748
80, 18, 1748
74, 16, 1751
114, -19, 1783
166, -27, 1767
160, -33, 1672
143, -41, 1539
143, -41, 1539
137, -33, 1433
111, -30, 1390
100, -26, 1296
86, -26, 1147
81, -27, 1057
100, -18, 1056
67, -12, 954
67, -12, 954
28, -6, 826
42, -16, 729
115, -10, 689
115, -10, 689
152, -3, 678
107, 19, 635
32, 31, 575
32, 31, 575
-39, 6, 525
-87, -4, 452
-139, -9, 392
-139, -9, 392
-167, -18, 426
-184, -22, 473
-198, -15, 484
